code_postal;code_insee;nom_commune;libelle_acheminement
19210;19144;Montgibaud;MONTGIBAUD
19210;19216;Saint-Julien-le-Vendômois;SAINT-JULIEN-LE-VENDOMOIS
19210;19223;Saint-Martin-Sepert;SAINT-MARTIN-SEPERT
19210;19230;Saint-Pardoux-Corbier;SAINT-PARDOUX-CORBIER
19210;19198;Saint-Éloy-les-Tuileries;SAINT-ELOY-LES-TUILERIES
19220;19014;Auriac;AURIAC
19220;19018;Bassignac-le-Haut;BASSIGNAC-LE-HAUT
19220;19069;Darazac;DARAZAC
19220;19173;Rilhac-Xaintrie;RILHAC-XAINTRIE
19220;19193;Saint-Cirgues-la-Loutre;SAINT-CIRGUES-LA-LOUTRE
19220;19205;Saint-Geniez-ô-Merle;SAINT-GENIEZ-O-MERLE
19220;19214;Saint-Julien-aux-Bois;SAINT-JULIEN-AUX-BOIS
19220;19237;Saint-Privat;SAINT-PRIVAT
19220;19258;Servières-le-Château;SERVIERES LE CHATEAU
19230;19011;Arnac-Pompadour;ARNAC-POMPADOUR
19230;19024;Beyssac;BEYSSAC
19230;19025;Beyssenac;BEYSSENAC
19230;19243;Saint-Sornin-Lavolps;SAINT-SORNIN-LAVOLPS
19230;19254;Ségur-le-Château;SEGUR-LE-CHATEAU
19230;19270;Troche;TROCHE
19240;19005;Allassac;ALLASSAC
19240;19246;Saint-Viance;SAINT-VIANCE
19240;19278;Varetz;VARETZ
19250;19008;Ambrugeat;AMBRUGEAT
19250;19058;Combressol;COMBRESSOL
19250;19071;Davignac;DAVIGNAC
19250;19130;Maussac;MAUSSAC
19250;19136;Meymac;MEYMAC
19250;19244;Saint-Sulpice-les-Bois;SAINT-SULPICE-LES-BOIS
19260;19001;Affieux;AFFIEUX
19260;19165;Peyrissac;PEYRISSAC
19260;19172;Rilhac-Treignac;RILHAC-TREIGNAC
19260;19269;Treignac;TREIGNAC
19260;19281;Veix;VEIX
19270;19072;Donzenac;DONZENAC
19270;19178;Sadroc;SADROC
19270;19234;Saint-Pardoux-l'Ortigier;SAINT-PARDOUX-L ORTIGIER
19270;19202;Sainte-Féréole;SAINTE FEREOLE
19270;19274;Ussac;USSAC
19290;19021;Bellechassagne;BELLECHASSAGNE
19290;19052;Chavanac;CHAVANAC
19290;19139;Millevaches;MILLEVACHES
19290;19164;Peyrelevade;PEYRELEVADE
19290;19206;Saint-Germain-Lavolps;SAINT GERMAIN LAVOLPS
19290;19238;Saint-Rémy;SAINT-REMY
19290;19241;Saint-Setiers;SAINT SETIERS
19290;19261;Sornac;SORNAC
19300;19046;Chapelle-Spinasse;LA CHAPELLE SPINASSE
19300;19070;Darnets;DARNETS
19300;19088;Grandsaigne;GRANDSAIGNE
19300;19143;Montaignac-sur-Doustre;MONTAIGNAC-SUR-DOUSTRE
19300;19145;Moustier-Ventadour;MOUSTIER-VENTADOUR
19300;19159;Péret-Bel-Air;PERET BEL AIR
19300;19176;Rosiers-d'Égletons;ROSIERS-D EGLETONS
19300;19249;Saint-Yrieix-le-Déjalat;SAINT-YRIEIX-LE-DEJALAT
19300;19263;Soudeilles;SOUDEILLES
19300;19073;Égletons;EGLETONS
19310;19015;Ayen;AYEN
19310;19030;Brignac-la-Plaine;BRIGNAC-LA-PLAINE
19310;19120;Louignac;LOUIGNAC
19310;19161;Perpezac-le-Blanc;PERPEZAC-LE-BLANC
19310;19239;Saint-Robert;SAINT-ROBERT
19310;19253;Segonzac;SEGONZAC
19310;19289;Yssandon;YSSANDON
19320;19010;Argentat-sur-Dordogne;ARGENTAT-SUR-DORDOGNE
19320;19039;Champagnac-la-Noaille;CHAMPAGNAC-LA-NOAILLE
19320;19040;Champagnac-la-Prune;CHAMPAGNAC-LA-PRUNE
19320;19056;Clergoux;CLERGOUX
19320;19089;Gros-Chastang;GROS-CHASTANG
19320;19090;Gumond;GUMOND
19320;19174;La Roche-Canillac;LA ROCHE CANILLAC
19320;19097;Lafage-sur-Sombre;LAFAGE-SUR-SOMBRE
19320;19125;Marcillac-la-Croisille;MARCILLAC-LA-CROISILLE
19320;19222;Saint-Martin-la-Méanne;SAINT-MARTIN-LA-MEANNE
19320;19225;Saint-Merd-de-Lapleau;SAINT-MERD-DE-LAPLEAU
19320;19231;Saint-Pardoux-la-Croisille;SAINT-PARDOUX-LA-CROISILLE
19330;19038;Chameyrat;CHAMEYRAT
19330;19042;Chanteix;CHANTEIX
19330;19082;Favars;FAVARS
19330;19207;Saint-Germain-les-Vergnes;SAINT-GERMAIN-LES-VERGNES
19330;19227;Saint-Mexant;SAINT MEXANT
19340;19064;Couffy-sur-Sarsonne;COUFFY-SUR-SARSONNE
19340;19065;Courteix;COURTEIX
19340;19080;Eygurande;EYGURANDE
19340;19083;Feyt;FEYT
19340;19103;Lamazière-Haute;LAMAZIERE-HAUTE
19340;19108;Laroche-près-Feyt;LAROCHE-PRES-FEYT
19340;19134;Merlines;MERLINES
19340;19141;Monestier-Merlines;MONESTIER MERLINES
19350;19035;Chabrignac;CHABRIGNAC
19350;19059;Concèze;CONCEZE
19350;19094;Juillac;JUILLAC
19350;19177;Rosiers-de-Juillac;ROSIERS-DE-JUILLAC
19360;19063;Cosnac;COSNAC
19360;19068;Dampniat;DAMPNIAT
19360;19043;La Chapelle-aux-Brocs;LA CHAPELLE-AUX-BROCS
19360;19123;Malemort;MALEMORT
19370;19036;Chamberet;CHAMBERET
19370;19262;Soudaine-Lavinadière;SOUDAINE-LAVINADIERE
19380;19004;Albussac;ALBUSSAC
19380;19084;Forgès;FORGES
19380;19149;Neuville;NEUVILLE
19380;19186;Saint-Bonnet-Elvert;SAINT-BONNET-ELVERT
19380;19192;Saint-Chamant;SAINT-CHAMANT
19380;19245;Saint-Sylvain;SAINT-SYLVAIN
19390;19020;Beaumont;BEAUMONT
19390;19051;Chaumeil;CHAUMEIL
19390;19155;Orliac-de-Bar;ORLIAC-DE-BAR
19390;19181;Saint-Augustin;SAINT-AUGUSTIN
19400;19010;Argentat-sur-Dordogne;ARGENTAT-SUR-DORDOGNE
19400;19091;Hautefage;HAUTEFAGE
19400;19140;Monceaux-sur-Dordogne;MONCEAUX-SUR-DORDOGNE
19400;19212;Saint-Hilaire-Taurieux;SAINT-HILAIRE-TAURIEUX
19400;19221;Saint-Martial-Entraygues;SAINT-MARTIAL-ENTRAYGUES
19410;19078;Estivaux;ESTIVAUX
19410;19154;Orgnac-sur-Vézère;ORGNAC-SUR-VEZERE
19410;19162;Perpezac-le-Noir;PERPEZAC-LE-NOIR
19410;19188;Saint-Bonnet-l'Enfantier;SAINT-BONNET-L ENFANTIER
19410;19285;Vigeois;VIGEOIS
19430;19017;Bassignac-le-Bas;BASSIGNAC-LE-BAS
19430;19034;Camps-Saint-Mathurin-Léobazel;CAMPS ST MATHURIN LEOBAZEL
19430;19086;Goulles;GOULLES
19430;19045;La Chapelle-Saint-Géraud;LA CHAPELLE SAINT GERAUD
19430;19133;Mercœur;MERCOEUR
19430;19171;Reygade;REYGADES
19430;19189;Saint-Bonnet-les-Tours-de-Merle;SAINT-BONNET-LES-TOURS-DE-M
19430;19215;Saint-Julien-le-Pèlerin;SAINT-JULIEN-LE-PELERIN
19430;19259;Sexcles;SEXCLES
19450;19037;Chamboulive;CHAMBOULIVE
19450;19166;Pierrefitte;PIERREFITTE
19460;19146;Naves;NAVES
19470;19118;Le Lonzac;LE LONZAC
19470;19122;Madranges;MADRANGES
19490;19203;Sainte-Fortunade;SAINTE FORTUNADE
19500;19029;Branceilles;BRANCEILLES
19500;19050;Chauffour-sur-Vell;CHAUFFOUR-SUR-VELL
19500;19057;Collonges-la-Rouge;COLLONGES-LA-ROUGE
19500;19067;Curemonte;CUREMONTE
19500;19093;Jugeals-Nazareth;JUGEALS-NAZARETH
19500;19099;Lagleygeolle;LAGLEYGEOLLE
19500;19115;Ligneyrac;LIGNEYRAC
19500;19119;Lostanges;LOSTANGES
19500;19126;Marcillac-la-Croze;MARCILLAC-LA-CROZE
19500;19138;Meyssac;MEYSSAC
19500;19150;Noailhac;NOAILHAC
19500;19179;Saillac;SAILLAC
19500;19184;Saint-Bazile-de-Meyssac;ST-BAZILE-DE-MEYSSAC
19500;19217;Saint-Julien-Maumont;SAINT-JULIEN-MAUMONT
19500;19273;Turenne;TURENNE
19510;19022;Benayes;BENAYES
19510;19104;Lamongerie;LAMONGERIE
19510;19129;Masseret;MASSERET
19510;19131;Meilhards;MEILHARDS
19510;19250;Salon-la-Tour;SALON-LA-TOUR
19520;19066;Cublac;CUBLAC
19520;19124;Mansac;MANSAC
19550;19106;Lapleau;LAPLEAU
19550;19111;Laval-sur-Luzège;LAVAL-SUR-LUZEGE
19550;19208;Saint-Hilaire-Foissac;SAINT-HILAIRE-FOISSAC
19550;19264;Soursac;SOURSAC
19560;19211;Saint-Hilaire-Peyroux;SAINT-HILAIRE-PEYROUX
19600;19047;Chartrier-Ferrière;CHARTRIER-FERRIERE
19600;19049;Chasteaux;CHASTEAUX
19600;19077;Estivals;ESTIVALS
19600;19107;Larche;LARCHE
19600;19117;Lissac-sur-Couze;LISSAC-SUR-COUZE
19600;19147;Nespouls;NESPOULS
19600;19151;Noailles;NOAILLES
19600;19191;Saint-Cernin-de-Larche;SAINT-CERNIN-DE-LARCHE
19600;19229;Saint-Pantaléon-de-Larche;SAINT-PANTALEON-DE-LARCHE
19700;19100;Lagraulière;LAGRAULIERE
19700;19194;Saint-Clément;SAINT-CLEMENT
19700;19213;Saint-Jal;SAINT-JAL
19700;19240;Saint-Salvadour;SAINT-SALVADOUR
19700;19255;Seilhac;SEILHAC
19800;19016;Bar;BAR
19800;19062;Corrèze;CORREZE
19800;19081;Eyrein;EYREIN
19800;19085;Gimel-les-Cascades;GIMEL LES CASCADES
19800;19137;Meyrignac-l'Église;MEYRIGNAC-L EGLISE
19800;19236;Saint-Priest-de-Gimel;SAINT-PRIEST-DE-GIMEL
19800;19251;Sarran;SARRAN
19800;19287;Vitrac-sur-Montane;VITRAC-SUR-MONTANE
20000;2A004;Ajaccio;AJACCIO
20000;2A139;Lecci;LECCI
20090;2A004;Ajaccio;AJACCIO
20100;2A038;Bilia;BILIA
20100;2A115;Foce;FOCE
20100;2A127;Giuncheto;GIUNCHETTO
20100;2A128;Granace;GRANACE
20100;2A129;Grossa;GROSSA
20100;2A142;Levie;LEVIE
20100;2A249;Propriano;PROPRIANO
20100;2A272;Sartène;SARTENE
20110;2A018;Arbellara;ARBELLARA
20110;2A035;Belvédère-Campomoro;BELVEDERE CAMPOMORO
20110;2A249;Propriano;PROPRIANO
20110;2A349;Viggianello;VIGGIANELLO
20111;2A048;Calcatoggio;CALCATOGGIO
20111;2A070;Casaglione;CASAGLIONE
20112;2A011;Altagène;ALTAGENE
20112;2A158;Mela;MELA
20112;2A191;Olmiccia;OLMICCIA
20112;2A308;Sainte-Lucie-de-Tallano;STE-LUCIE-DE-TALLANO
20112;2A363;Zoza;ZOZA
20113;2A189;Olmeto;OLMETO
20114;2A114;Figari;FIGARI
20115;2A212;Piana;PIANA
20116;2A024;Aullène;AULLENE
20116;2A357;Zérubia;ZERUBIA
20117;2A085;Cauro;CAURO
20117;2A104;Eccica-Suarella;ECCICA-SUARELLA
20117;2A130;Grosseto-Prugna;GROSSETO-PRUGNA
20117;2A181;Ocana;OCANA
20117;2A326;Tolla;TOLLA
20118;2A090;Coggia;COGGIA
20118;2A348;Vico;VICO
20119;2A031;Bastelica;BASTELICA
20121;2A027;Azzana;AZZANA
20121;2A204;Pastricciola;PASTRICCIOLA
20121;2A259;Rezza;REZZA
20121;2A262;Rosazia;ROSAZIA
20121;2A266;Salice;SALICE
20122;2A254;Quenza;QUENZA
20123;2A091;Cognocoli-Monticchi;COGNOCOLI-MONTICCHI
20123;2A232;Pila-Canale;PILA CANALE
20124;2A362;Zonza;ZONZA
20125;2A196;Orto;ORTO
20125;2A240;Poggiolo;POGGIOLO
20125;2A282;Soccia;SOCCIA
20126;2A100;Cristinacce;CRISTINACCE
20126;2A108;Évisa;EVISA
20127;2A278;Serra-di-Scopamène;SERRA-DI-SCOPAMENE
20128;2A008;Albitreccia;ALBITRECCIA
20128;2A130;Grosseto-Prugna;GROSSETO-PRUGNA
20128;2A132;Guargualé;GUARGUALE
20128;2A331;Urbalacone;URBALACONE
20129;2A004;Ajaccio;AJACCIO
20129;2A032;Bastelicaccia;BASTELICACCIA
20130;2A065;Cargèse;CARGESE
20131;2A114;Figari;FIGARI
20131;2A215;Pianottoli-Caldarello;PIANOTTOLI CALDARELLO
20132;2A359;Zicavo;ZICAVO
20133;2A062;Carbuccia;CARBUCCIA
20133;2A330;Ucciani;UCCIANI
20133;2A345;Vero;UCCIANI
20134;2A089;Ciamannacce;CIAMANNACCE
20134;2A200;Palneca;PALNECA
20134;2A268;Sampolo;SAMPOLO
20134;2A322;Tasso;TASSO
20135;2A092;Conca;CONCA
20136;2A040;Bocognano;BOCOGNANO
20137;2A139;Lecci;LECCI
20137;2A247;Porto-Vecchio;PORTO VECCHIO
20137;2A300;San-Gavino-di-Carbini;SAN-GAVINO-DI-CARBINI
20138;2A098;Coti-Chiavari;COTI-CHIAVARI
20139;2A144;Lopigna;LOPIGNA
20140;2A021;Argiusta-Moriccio;ARGIUSTA-MORICCIO
20140;2A071;Casalabriva;CASALABRIVA
20140;2A160;Moca-Croce;MOCA-CROCE
20140;2A186;Olivese;OLIVESE
20140;2A211;Petreto-Bicchisano;PETRETO-BICCHISANO
20140;2A276;Serra-di-Ferro;SERRA-DI-FERRO
20140;2A284;Sollacaro;SOLLACARO
20141;2A154;Marignana;MARIGNANA
20142;2A056;Campo;CAMPO
20142;2A253;Quasquara;QUASQUARA
20143;2A118;Fozzano;FOZZANO
20143;2A310;Santa-Maria-Figaniella;SANTA-MARIA-FIGANIELLA
20144;2A092;Conca;STE LUCIE DE PORTO VECCHIO
20144;2A139;Lecci;STE LUCIE DE PORTO VECCHIO
20144;2A269;Sari-Solenzara;STE LUCIE DE PORTO VECCHIO
20144;2A362;Zonza;ZONZA
20145;2A269;Sari-Solenzara;SARI SOLENZARA
20146;2A041;Bonifacio;BONIFACIO
20146;2A114;Figari;FIGARI
20146;2A288;Sotta;SOTTA
20147;2A197;Osani;OSANI
20147;2A203;Partinello;PARTINELLO
20147;2A279;Serriera;SERRIERA
20148;2A099;Cozzano;COZZANO
20150;2A198;Ota;OTA
20151;2A014;Ambiegna;AMBIEGNA
20151;2A022;Arro;ARRO
20151;2A060;Cannelle;CANNELLE
20151;2A295;Sant'Andréa-d'Orcino;SANT ANDREA-D ORCINO
20151;2A270;Sari-d'Orcino;SARI-D ORCINO
20152;2A285;Sorbollano;SORBOLLANO
20153;2A133;Guitera-les-Bains;GUITERA LES BAINS
20157;2A119;Frasseto;FRASSETO
20160;2A019;Arbori;ARBORI
20160;2A028;Balogna;BALOGNA
20160;2A090;Coggia;COGGIA
20160;2A131;Guagno;GUAGNO
20160;2A141;Letia;LETIA
20160;2A174;Murzo;MURZO
20160;2A258;Renno;RENNO
20160;2A348;Vico;VICO
20163;2A324;Tavera;TAVERA
20164;2A066;Cargiaca;CARGIACA
20165;2A146;Loreto-di-Tallano;LORETO-DI-TALLANO
20166;2A004;Ajaccio;PORTICCIO
20166;2A008;Albitreccia;ALBITRECCIA
20166;2A085;Cauro;PORTICCIO
20166;2A091;Cognocoli-Monticchi;PORTICCIO
20166;2A104;Eccica-Suarella;PORTICCIO
20166;2A130;Grosseto-Prugna;PORTICCIO
20166;2A228;Pietrosella;PIETROSELLA
20167;2A001;Afa;AFA
20167;2A004;Ajaccio;MEZZAVIA
20167;2A006;Alata;ALATA
20167;2A017;Appietto;APPIETTO
20167;2A103;Cuttoli-Corticchiato;CUTTOLI-CORTICCHIATO
20167;2A209;Peri;PERI
20167;2A271;Sarrola-Carcopino;SARROLA-CARCOPINO
20167;2A323;Tavaco;TAVACO
20167;2A336;Valle-di-Mezzana;VALLE-DI-MEZZANA
20167;2A351;Villanova;VILLANOVA
20168;2A094;Corrano;CORRANO
20169;2A041;Bonifacio;BONIFACIO
20170;2A061;Carbini;CARBINI
20170;2A142;Levie;LEVIE
20170;2A300;San-Gavino-di-Carbini;SAN-GAVINO-DI-CARBINI
20170;2A362;Zonza;ZONZA
20171;2A163;Monacia-d'Aullène;MONACIA-D AULLENE
20172;2A345;Vero;VERO
20173;2A358;Zévaco;ZEVACO
20190;2A026;Azilone-Ampaza;AZILONE-AMPAZA
20190;2A064;Cardo-Torgia;CARDO-TORGIA
20190;2A117;Forciolo;FORCIOLO
20190;2A312;Santa-Maria-Siché;SANTA MARIA SICHE
20190;2A360;Zigliara;ZIGLIARA
20200;2B033;Bastia;BASTIA
20200;2B305;San-Martino-di-Lota;SAN MARTINO DI LOTA
20200;2B309;Santa-Maria-di-Lota;SANTA MARIA DI LOTA
20200;2B353;Ville-di-Pietrabugno;VILLE DI PIETRABUGNO
20211;2B180;Novella;NOVELLA
20212;2B005;Alando;ALANDO
20212;2B013;Alzi;ALZI
20212;2B045;Bustanico;BUSTANICO
20212;2B078;Castellare-di-Mercurio;CASTELLARE DI MERCURIO
20212;2B105;Erbajolo;ERBAJOLO
20212;2B110;Favalello;FAVALELLO
20212;2B116;Focicchia;FOCICCHIA
20212;2B157;Mazzola;MAZZOLA
20212;2B292;Sant'Andréa-di-Bozio;SANT ANDREA DI BOZIO
20212;2B275;Sermano;SERMANO
20213;2B077;Castellare-di-Casinca;CASTELLARE DI CASINCA
20213;2B207;Penta-di-Casinca;PENTA DI CASINCA
20213;2B252;Pruno;PRUNO
20213;2B286;Sorbo-Ocagnano;SORBO OCAGNANO
20214;2B049;Calenzana;CALENZANA
20214;2B165;Moncale;MONCALE
20214;2B167;Montegrosso;MONTEGROSSO
20214;2B361;Zilia;ZILIA
20215;2B072;Casalta;CASALTA
20215;2B145;Loreto-di-Casinca;LORETO DI CASINCA
20215;2B214;Piano;PIANO
20215;2B245;Porri;PORRI
20215;2B280;Silvareccio;SILVARECCIO
20215;2B343;Venzolasca;VENZOLASCA
20215;2B346;Vescovato;VESCOVATO
20217;2B058;Canari;CANARI
20217;2B178;Nonza;NONZA
20217;2B183;Ogliastro;OGLIASTRO
20217;2B184;Olcani;OLCANI
20217;2B187;Olmeta-di-Capocorso;OLMETA DI CAPOCORSO
20217;2B298;Saint-Florent;SAINT FLORENT
20218;2B080;Castifao;CASTIFAO
20218;2B081;Castiglione;CASTIGLIONE
20218;2B082;Castineta;CASTINETA
20218;2B083;Castirla;CASTIRLA
20218;2B122;Gavignano;GAVIGNANO
20218;2B136;Lama;LAMA
20218;2B162;Moltifao;MOLTIFAO
20218;2B169;Morosaglia;PONTE LECCIA
20218;2B220;Piedigriggio;PIEDIGRIGGIO
20218;2B223;Pietralba;PIETRALBA
20218;2B244;Popolasca;POPOLASCA
20218;2B248;Prato-di-Giovellina;PRATO DI GIOVELLINA
20218;2B267;Saliceto;SALICETO
20218;2B332;Urtaca;URTACA
20219;2B171;Muracciole;MURACCIOLE
20219;2B177;Noceta;NOCETA
20219;2B263;Rospigliani;ROSPIGLIANI
20219;2B354;Vivario;VIVARIO
20220;2B010;Algajola;ALGAJOLA
20220;2B020;Aregno;AREGNO
20220;2B093;Corbara;CORBARA
20220;2B134;L'Île-Rousse;L'ILE ROUSSE
20220;2B168;Monticello;MONTICELLO
20220;2B231;Pigna;PIGNA
20220;2B296;Sant'Antonino;SANT ANTONINO
20220;2B316;Santa-Reparata-di-Balagna;SANTA REPARATA DI BALAGNA
20221;2B087;Cervione;CERVIONE
20221;2B293;Sant'Andréa-di-Cotone;SANT ANDREA DI COTONE
20221;2B311;Santa-Maria-Poggio;SANTA MARIA POGGIO
20221;2B335;Valle-di-Campoloro;VALLE DI CAMPOLORO
20222;2B043;Brando;BRANDO
20224;2B007;Albertacce;ALBERTACCE
20224;2B047;Calacuccia;CALACUCCIA
20224;2B073;Casamaccioli;CASAMACCIOLI
20224;2B095;Corscia;CORSCIA
20224;2B147;Lozzi;LOZZI
20225;2B025;Avapessa;AVAPESSA
20225;2B084;Cateri;CATERI
20225;2B112;Feliceto;FELICETO
20225;2B138;Lavatoggio;LAVATOGGIO
20225;2B173;Muro;MURO
20225;2B175;Nessa;NESSA
20226;2B034;Belgodère;BELGODERE
20226;2B097;Costa;COSTA
20226;2B182;Occhiatana;OCCHIATANA
20226;2B199;Palasca;PALASCA
20226;2B290;Speloncato;SPELONCATO
20227;2B124;Ghisoni;GHISONI
20228;2B030;Barrettali;BARRETALI
20228;2B046;Cagnano;CAGNANO
20228;2B152;Luri;LURI
20228;2B233;Pino;PINO
20229;2B052;Campana;CAMPANA
20229;2B063;Carcheto-Brustico;CARCHETO BRUSTICO
20229;2B067;Carpineto;CARPINETO
20229;2B164;Monacia-d'Orezza;MONACIA D OREZZA
20229;2B176;Nocario;NOCARIO
20229;2B202;Parata;PARATA
20229;2B217;Piazzole;PIAZZOLE
20229;2B222;Pie-d'Orezza;PIED OREZZA
20229;2B219;Piedicroce;PIEDICROCE
20229;2B221;Piedipartino;PIEDIPARTINO
20229;2B243;Polveroso;POLVEROSO
20229;2B256;Rapaggio;RAPAGGIO
20229;2B291;Stazzona;STAZZONA
20229;2B338;Valle-d'Orezza;VALLE D OREZZA
20229;2B344;Verdèse;VERDESE
20230;2B057;Canale-di-Verde;CANALE DI VERDE
20230;2B088;Chiatra;CHIATRA
20230;2B143;Linguizzetta;LINGUIZZETTA
20230;2B210;Pero-Casevecchie;PERO CASEVECCHIE
20230;2B225;Pietra-di-Verde;PIETRA DI VERDE
20230;2B242;Poggio-Mezzana;POGGIO MEZZANA
20230;2B302;San-Giovanni-di-Moriani;SAN GIOVANNI DI MORIANI
20230;2B303;San-Giuliano;SAN GIULIANO
20230;2B313;San-Nicolao;SAN NICOLAO
20230;2B307;Santa-Lucia-di-Moriani;SANTA LUCIA DI MORIANI
20230;2B317;Santa-Reparata-di-Moriani;STA REPARATA DI MORIANI
20230;2B318;Taglio-Isolaccio;TAGLIO ISOLACCIO
20230;2B319;Talasani;TALASANI
20230;2B340;Velone-Orneto;VELONE ORNETO
20231;2B341;Venaco;VENACO
20232;2B185;Oletta;OLETTA
20232;2B188;Olmeta-di-Tuda;OLMETA DI TUDA
20232;2B239;Poggio-d'Oletta;POGGIO D OLETTA
20232;2B333;Vallecalle;VALLECALLE
20233;2B224;Pietracorbara;PIETRACORBARA
20233;2B281;Sisco;SISCO
20234;2B111;Felce;FELCE
20234;2B179;Novale;NOVALE
20234;2B194;Ortale;ORTALE
20234;2B208;Perelli;PERELLI
20234;2B216;Piazzali;PIAZZALI
20234;2B227;Pietricaggio;PIETRICAGGIO
20234;2B234;Piobetta;PIOBETTA
20234;2B321;Tarrano;TARRANO
20234;2B334;Valle-d'Alesani;VALLE D ALESANI
20235;2B039;Bisinchi;BISINCHI
20235;2B059;Canavaggia;CANAVAGGIA
20235;2B079;Castello-di-Rostino;CASTELLO DI ROSTINO
20235;2B337;Valle-di-Rostino;VALLE DI ROSTINO
20236;2B193;Omessa;OMESSA
20237;2B069;Casabianca;CASABIANCA
20237;2B101;Croce;CROCE
20237;2B113;Ficaja;FICAJA
20237;2B125;Giocatojo;GIOCATOJO
20237;2B246;La Porta;LA PORTA
20237;2B241;Poggio-Marinaccio;POGGIO MARINACCIO
20237;2B255;Quercitello;QUERCITELLO
20238;2B086;Centuri;CENTURI
20238;2B170;Morsiglia;MORSIGLIA
20239;2B172;Murato;MURATO
20239;2B265;Rutali;RUTALI
20240;2B366;Chisa;CHISA
20240;2B123;Ghisonaccia;GHISONACCIA
20240;2B149;Lugo-di-Nazza;LUGO DI NAZZA
20240;2B229;Pietroso;PIETROSO
20240;2B236;Poggio-di-Nazza;POGGIO DI NAZZA
20240;2B283;Solaro;SOLARO
20240;2B342;Ventiseri;VENTISERI
20242;2B229;Pietroso;PIETROSO
20242;2B347;Vezzani;VEZZANI
20243;2B135;Isolaccio-di-Fiumorbo;ISOLACCIO DI FIUMORBO
20243;2B251;Prunelli-di-Fiumorbo;PRUNELLI DI FIUMORBO
20243;2B365;San-Gavino-di-Fiumorbo;SAN GAVINO DI FIUMORBO
20243;2B277;Serra-di-Fiumorbo;SERRA DI FIUMORBO
20244;2B003;Aiti;AITI
20244;2B051;Cambia;CAMBIA
20244;2B068;Carticasi;CARTICASI
20244;2B137;Lano;LANO
20244;2B264;Rusio;RUSIO
20244;2B304;San-Lorenzo;SAN LORENZO
20244;2B106;Érone;ERONE
20245;2B121;Galéria;GALERIA
20245;2B153;Manso;MANSO
20246;2B230;Piève;PIEVE
20246;2B257;Rapale;RAPALE
20246;2B301;San-Gavino-di-Tenda;SAN GAVINO DI TENDA
20246;2B314;Santo-Pietro-di-Tenda;SANTO PIETRO DI TENDA
20246;2B287;Sorio;SORIO
20247;2B261;Rogliano;ROGLIANO
20248;2B327;Tomino;TOMINO
20250;2B074;Casanova;CASANOVA
20250;2B096;Corte;CORTE
20250;2B238;Poggio-di-Venaco;POGGIO DI VENACO
20250;2B260;Riventosa;RIVENTOSA
20250;2B306;Santa-Lucia-di-Mercurio;SANTA LUCIA DI MERCURIO
20250;2B315;Santo-Pietro-di-Venaco;SANTO PIETRO DI VENACO
20250;2B289;Soveria;SOVERIA
20250;2B329;Tralonca;TRALONCA
20251;2B012;Altiani;ALTIANI
20251;2B126;Giuncaggio;GIUNCAGGIO
20251;2B201;Pancheraccia;PANCHERACCIA
20251;2B218;Piedicorte-di-Gaggio;PIEDICORTE DI GAGGIO
20251;2B226;Pietraserena;PIETRASERENA
20252;2B036;Bigorno;BIGORNO
20252;2B055;Campitello;CAMPITELLO
20252;2B140;Lento;LENTO
20253;2B029;Barbaggio;BARBAGGIO
20253;2B109;Farinole;FARINOLE
20253;2B205;Patrimonio;PATRIMONIO
20256;2B093;Corbara;CORBARA
20259;2B156;Mausoléo;MAUSOLEO
20259;2B190;Olmi-Cappella;OLMI CAPELLA
20259;2B235;Pioggiola;PIOGGIOLA
20259;2B339;Vallica;VALLICA
20260;2B050;Calvi;CALVI
20260;2B121;Galéria;GALERIA
20260;2B150;Lumio;LUMIO
20264;2B297;San-Damiano;SAN DAMIANO
20264;2B299;San-Gavino-d'Ampugnani;SAN GAVINO D AMPUGNANI
20264;2B273;Scata;SCATA
20270;2B002;Aghione;AGHIONE
20270;2B009;Aléria;ALERIA
20270;2B016;Antisanti;ANTISANTI
20270;2B053;Campi;CAMPI
20270;2B075;Casevecchie;CASEVECCHIE
20270;2B126;Giuncaggio;GIUNCAGGIO
20270;2B155;Matra;MATRA
20270;2B161;Moïta;MOITA
20270;2B201;Pancheraccia;PANCHERACCIA
20270;2B320;Tallone;TALLONE
20270;2B328;Tox;TOX
20272;2B015;Ampriani;AMPRIANI
20272;2B213;Pianello;PIANELLO
20272;2B356;Zalana;ZALANA
20272;2B364;Zuani;ZUANI
20275;2B107;Ersa;ERSA
20276;2B023;Asco;ASCO
20279;2B352;Ville-di-Paraso;VILLE DI PARASO
20287;2B159;Meria;MERIA
20290;2B042;Borgo;BORGO
20290;2B054;Campile;CAMPILE
20290;2B102;Crocicchia;CROCICCHIA
20290;2B148;Lucciana;LUCCIANA
20290;2B166;Monte;MONTE
20290;2B192;Olmo;OLMO
20290;2B195;Ortiporio;ORTIPORIO
20290;2B206;Penta-Acquatella;PENTA ACQUATELLA
20290;2B250;Prunelli-di-Casacconi;PRUNELLI DI CASACONI
20290;2B274;Scolca;SCOLCA
20290;2B350;Vignale;VIGNALE
20290;2B355;Volpajola;VOLPAJOLA
20600;2B033;Bastia;BASTIA
20600;2B120;Furiani;FURIANI
20620;2B037;Biguglia;BIGUGLIA
21000;21231;Dijon;DIJON
21110;21005;Aiserey;AISEREY
21110;21057;Beire-le-Fort;BEIRE-LE-FORT
